,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,tmp,tmp2,weather,desc,temp
149,25263750,20온스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053000,등촌2동,1150010200.0,등촌동,1150010200205260022,1,대지,526,22.0,서울특별시 강서구 등촌동 526-22,115004145311,서울특별시 강서구 등촌로51길,35,,1150010200105260022029610,김윤수음악학원,서울특별시 강서구 등촌로51길 35,157030.0,7667.0,,1,,126.861326327719,37.5490849124889,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
150,25299344,복고다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600.0,내발산동,1150010600206550006,1,대지,655,6.0,서울특별시 강서구 내발산동 655-6,115003115001,서울특별시 강서구 강서로,341,,1150010600106550007009268,창대교회,서울특별시 강서구 강서로 341,157834.0,7632.0,,1,,126.83711288704399,37.556075197094,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
151,23447772,토프레소,발산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206790001,1,대지,679,1.0,서울특별시 강서구 등촌동 679-1,115004145068,서울특별시 강서구 강서로56가길,65,,1150010200106790001025364,아트빌딩,서울특별시 강서구 강서로56가길 65,157030.0,7583.0,,1,,126.84035243309499,37.5624773561834,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
152,23498799,아마스빈,버블티우장산역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600.0,내발산동,1150010600207220014,1,대지,722,14.0,서울특별시 강서구 내발산동 722-14,115004145052,서울특별시 강서구 강서로45길,34,2.0,1150010600107220014008901,,서울특별시 강서구 강서로45길 34-2,157835.0,7639.0,,1,,126.83424976942699,37.5480638146165,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
153,8903623,카페베네가양역점,가양역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400.0,가양동,1150010400214790009,1,대지,1479,9.0,서울특별시 강서구 가양동 1479-9,115004145413,서울특별시 강서구 양천로57길,9,13.0,1150010400114790009009680,휴먼빌,서울특별시 강서구 양천로57길 9-13,157200.0,7527.0,,1,,126.851190216942,37.5635834621938,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
154,20478868,더카페가양홈플러스점,가양홈플러스점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400.0,가양동,1150010400200180024,1,대지,18,24.0,서울특별시 강서구 가양동 18-24,115003115008,서울특별시 강서구 양천로,431,,1150010400100180024009682,홈플러스가양점,서울특별시 강서구 양천로 431,157200.0,7527.0,,2,,126.84994610305,37.5642561332798,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
155,20601511,파치먼트,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300.0,화곡동,1150010300209570023,1,대지,957,23.0,서울특별시 강서구 화곡동 957-23,115003115003,서울특별시 강서구 까치산로,142,,1150010300109570023015785,,서울특별시 강서구 까치산로 142,157010.0,7660.0,,1,,126.851863808356,37.5499303527406,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
156,22806204,델라보보1,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206890000,1,대지,689,,서울특별시 강서구 등촌동 689,115004145069,서울특별시 강서구 강서로56길,17,,1150010200106890000000001,NC강서점,서울특별시 강서구 강서로56길 17,157030.0,7584.0,,9,,126.840482624445,37.5599197053739,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
157,25392098,그레이,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300.0,화곡동,1150010300210290042,1,대지,1029,42.0,서울특별시 강서구 화곡동 1029-42,115004145512,서울특별시 강서구 화곡로31길,82,,1150010300110290042018876,,서울특별시 강서구 화곡로31길 82,157010.0,7697.0,,1,,126.838787080553,37.544459339317,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
158,25470603,파스쿠찌카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400.0,가양동,1150010400214980000,1,대지,1498,,서울특별시 강서구 가양동 1498,115003115008,서울특별시 강서구 양천로,401,,1150010400100520007000001,강서한강자이타워,서울특별시 강서구 양천로 401,157200.0,7528.0,,1,,126.847626185028,37.5656931816477,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
159,20671613,소라커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210320001,1,대지,1032,1.0,서울특별시 강서구 화곡동 1032-1,115004145048,서울특별시 강서구 강서로39길,3,,1150010300110320001021207,,서울특별시 강서구 강서로39길 3,157010.0,7707.0,,1,,126.8374229375,37.544130553969396,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
160,23474921,뜨레,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150055000,화곡2동,1150010300.0,화곡동,1150010300208600011,1,대지,860,11.0,서울특별시 강서구 화곡동 860-11,115004145142,서울특별시 강서구 곰달래로37길,7,,1150010300108600011022394,,서울특별시 강서구 곰달래로37길 7,157010.0,7750.0,,1,,126.85463366679501,37.5316211779894,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
161,22814806,레즐리컵LESELYCUP,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100203060000,1,대지,306,,서울특별시 강서구 염창동 306,115004145428,서울특별시 강서구 양천로73길,24,,1150010100103060000000001,염창힐스테이트,서울특별시 강서구 양천로73길 24,157865.0,7541.0,,1,,126.873318179627,37.5516057178945,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
162,23431523,호텔볼커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300.0,화곡동,1150010300209050008,1,대지,905,8.0,서울특별시 강서구 화곡동 905-8,115004145073,서울특별시 강서구 강서로5나길,30,,1150010300109050008000001,호텔VOLL,서울특별시 강서구 강서로5나길 30,157010.0,7777.0,,2,,126.846610595692,37.528767896054894,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
163,24101429,세븐일레븐,방화하늘점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150010900.0,방화동,1150010900205640075,1,대지,564,75.0,서울특별시 강서구 방화동 564-75,115003115002,서울특별시 강서구 금낭화로,61,,1150010900105640075001559,,서울특별시 강서구 금낭화로 61,157220.0,7608.0,,1,,126.811402417979,37.57080326531521,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
164,23324022,라루라루,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206470000,1,대지,647,,서울특별시 강서구 등촌동 647,115004145206,서울특별시 강서구 공항대로59길,42,,1150010200106470000029536,,서울특별시 강서구 공항대로59길 42,157030.0,7563.0,,1,,126.86374837515801,37.55354133748821,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
165,22904549,라바짜블루코리아,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206780007,1,대지,678,7.0,서울특별시 강서구 등촌동 678-7,115003115001,서울특별시 강서구 강서로,406,,1150010200106780007025292,동광빌딩,서울특별시 강서구 강서로 406,157030.0,7583.0,,9,,126.83962813932101,37.5617404039495,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
166,23359013,더착한커피,화곡점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300.0,화곡동,1150010300203790048,1,대지,379,48.0,서울특별시 강서구 화곡동 379-48,115003000009,서울특별시 강서구 가로공원로,191,,1150010300103790048029706,류성빌딩,서울특별시 강서구 가로공원로 191,157010.0,7719.0,,1,,126.837131465656,37.5373969576923,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
167,22876921,티톡커피전문점,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150054000,화곡1동,1150010300.0,화곡동,1150010300203600009,1,대지,360,9.0,서울특별시 강서구 화곡동 360-9,115003005067,서울특별시 강서구 월정로,142,,1150010300103600009029627,,서울특별시 강서구 월정로 142,157010.0,7766.0,,1,,126.83746819040199,37.5317417720367,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
168,20484683,수노커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206810003,1,대지,681,3.0,서울특별시 강서구 등촌동 681-3,115003115001,서울특별시 강서구 강서로,426,,1150010200106810004025440,효성인텔리안,서울특별시 강서구 강서로 426,157030.0,7582.0,,1,1,126.840374095527,37.563270476502296,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
169,20076099,데일리카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100202480008,1,대지,248,8.0,서울특별시 강서구 염창동 248-8,115004145426,서울특별시 강서구 양천로71길,14,,1150010100102480008027672,가동,서울특별시 강서구 양천로71길 14,157861.0,7542.0,,1,,126.871507860804,37.5523272779558,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
170,6658400,공차,강서한강자이점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400.0,가양동,1150010400214980000,1,대지,1498,,서울특별시 강서구 가양동 1498,115003115008,서울특별시 강서구 양천로,401,,1150010400100520007000001,강서한강자이타워,서울특별시 강서구 양천로 401,157200.0,7528.0,,1,,126.847626185028,37.5656931816477,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
171,23404744,폴링인스노우,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300.0,화곡동,1150010300211170013,1,대지,1117,13.0,서울특별시 강서구 화곡동 1117-13,115003005069,서울특별시 강서구 화곡로,316,,1150010300111170013014757,삼보빌딩,서울특별시 강서구 화곡로 316,157010.0,7658.0,,1,,126.85020147140101,37.5520586367182,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
172,20751457,티니위니카페,강서NC점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206890000,1,대지,689,,서울특별시 강서구 등촌동 689,115004145069,서울특별시 강서구 강서로56길,17,,1150010200106890000000001,NC강서점,서울특별시 강서구 강서로56길 17,157030.0,7584.0,,4,2,126.840482624445,37.5599197053739,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
173,23354794,아틀리에,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150063000,방화1동,1150010900.0,방화동,1150010900202490086,1,대지,249,86.0,서울특별시 강서구 방화동 249-86,115004145331,서울특별시 강서구 방화대로33길,54,,1150010900102490086000001,,서울특별시 강서구 방화대로33길 54,157220.0,7606.0,,1,,126.813627427405,37.5682667280243,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
174,23822854,망고식스,개화점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150064000,방화2동,1150011000.0,개화동,1150011000203760058,1,대지,376,58.0,서울특별시 강서구 개화동 376-58,115004145090,서울특별시 강서구 개화길,2,,1150011000103760058001154,,서울특별시 강서구 개화길 2,157230.0,7503.0,,1,,126.798726402729,37.5833343622458,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
175,23810934,마리웨일마카롱,우장산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210080012,1,대지,1008,12.0,서울특별시 강서구 화곡동 1008-12,115004145052,서울특별시 강서구 강서로45길,41,,1150010300110080012021019,수명빌라,서울특별시 강서구 강서로45길 41,157010.0,7705.0,10,1,,126.83379175349701,37.5476808577819,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
176,23255064,데일리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100202410023,1,대지,241,23.0,서울특별시 강서구 염창동 241-23,115004145419,서울특별시 강서구 양천로65길,17,,1150010100102410023028380,,서울특별시 강서구 양천로65길 17,157861.0,7546.0,,1,,126.86619092319201,37.5559165191811,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
177,25475719,EDIYACOFFEE,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100202400021,1,대지,240,21.0,서울특별시 강서구 염창동 240-21,115003115008,서울특별시 강서구 양천로,583,,1150010100102400021028397,우림블루나인,서울특별시 강서구 양천로 583,157779.0,7547.0,,1,,126.86432805766,37.55710600055521,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
178,25363233,브런치팩토리,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010500.0,마곡동,1150010500207510000,1,대지,751,,서울특별시 강서구 마곡동 751,115003155045,서울특별시 강서구 마곡중앙로,36,,1150010600103840002000001,마곡엠밸리15단지,서울특별시 강서구 마곡중앙로 36,157210.0,7811.0,,1,,126.82740907751,37.5570784764733,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
179,20422026,밀알카페,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210500031,1,대지,1050,31.0,서울특별시 강서구 화곡동 1050-31,115004145043,서울특별시 강서구 강서로33길,16,,1150010300110500031021742,서서울교회,서울특별시 강서구 강서로33길 16,157010.0,7713.0,,1,,126.83879114703699,37.5420085666799,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
180,20666250,까페이삭,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200200730001,1,대지,73,1.0,서울특별시 강서구 등촌동 73-1,115003115008,서울특별시 강서구 양천로,476,,1150010200100730001000001,금부빌딩,서울특별시 강서구 양천로 476,157030.0,7575.0,,1,,126.853258269858,37.5615852559942,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
181,19979242,소나카페테라,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210080011,1,대지,1008,11.0,서울특별시 강서구 화곡동 1008-11,115004145052,서울특별시 강서구 강서로45길,45,,1150010300110080011021018,,서울특별시 강서구 강서로45길 45,157010.0,7705.0,,1,,126.833607908201,37.547859248372795,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
182,22711028,커피온,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300.0,화곡동,1150010300209980006,1,대지,998,6.0,서울특별시 강서구 화곡동 998-6,115003005069,서울특별시 강서구 화곡로,305,,1150010300109980006014790,,서울특별시 강서구 화곡로 305,157010.0,7686.0,,1,1,126.849121964707,37.5516066125605,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
183,19979983,샤빌레,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400.0,가양동,1150010400201920009,1,대지,192,9.0,서울특별시 강서구 가양동 192-9,115003115001,서울특별시 강서구 강서로,511,,1150010400102000004010671,한림타운,서울특별시 강서구 강서로 511,157200.0,7523.0,,1,,126.841341936907,37.5709387407042,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
184,25569808,REYNARD,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300.0,화곡동,1150010300207780003,1,대지,778,3.0,서울특별시 강서구 화곡동 778-3,115003005063,서울특별시 강서구 곰달래로,269,,1150010300107780003029883,,서울특별시 강서구 곰달래로 269,157010.0,7741.0,,1,,126.862880870131,37.5324217105038,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
185,23466766,봉제산아래커피집,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150057000,화곡4동,1150010300.0,화곡동,1150010300211400000,1,대지,1140,,서울특별시 강서구 화곡동 1140,115004145296,서울특별시 강서구 등촌로13자길,74,,1150010300111400000020578,태영방송인아파트,서울특별시 강서구 등촌로13자길 74,157010.0,7731.0,,1,,126.853264031656,37.537572747604706,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
186,23209285,해빛,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210240010,1,대지,1024,10.0,서울특별시 강서구 화곡동 1024-10,115003115001,서울특별시 강서구 강서로,207,,1150010300110240010021188,영신빌딩,서울특별시 강서구 강서로 207,157010.0,7706.0,,1,,126.83737404241501,37.544364341322606,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
187,20330241,아리스타커피등촌점,등촌점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206790006,1,대지,679,6.0,서울특별시 강서구 등촌동 679-6,115004145068,서울특별시 강서구 강서로56가길,53,,1150010200106790006025123,청호빌딩,서울특별시 강서구 강서로56가길 53,157030.0,7583.0,,1,,126.84016884134,37.5619079028825,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
188,20658320,아시아나타운커피숍,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150011300.0,오쇠동,1150011300200470000,1,대지,47,,서울특별시 강서구 오쇠동 47,115003000015,서울특별시 강서구 오정로,443,83.0,1150011300100470002000001,아시아나항공,서울특별시 강서구 오정로 443-83,157713.0,7505.0,,1,1,126.797102493847,37.546330650492,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
189,20662269,요거프레소,가양역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060400,가양2동,1150010400.0,가양동,1150010400214800008,1,대지,1480,8.0,서울특별시 강서구 가양동 1480-8,115003115008,서울특별시 강서구 양천로,461,,1150010400114800008009665,주영빌딩,서울특별시 강서구 양천로 461,157200.0,7526.0,,1,,126.85220602898899,37.563034702847794,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
190,23503680,떡다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300.0,화곡동,1150010300201580005,1,대지,158,5.0,서울특별시 강서구 화곡동 158-5,115004145020,서울특별시 강서구 강서로16길,88,,1150010300101580005012617,명문피아노학원,서울특별시 강서구 강서로16길 88,157010.0,7754.0,,1,,126.85107445343999,37.5335238319809,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
191,23219434,멍멍이다방,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150056000,화곡3동,1150010300.0,화곡동,1150010300210680024,1,대지,1068,24.0,서울특별시 강서구 화곡동 1068-24,115003005069,서울특별시 강서구 화곡로,117,1.0,1150010300110680024021984,,서울특별시 강서구 화곡로 117-1,157010.0,7711.0,,2,,126.834866394847,37.5404381466914,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
192,25270029,마리웨일마카롱,등촌역점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150051000,염창동,1150010100.0,염창동,1150010100202740000,1,대지,274,,서울특별시 강서구 염창동 274,115004145210,서울특별시 강서구 공항대로61길,10,,1150010100102740000028168,다혜약국,서울특별시 강서구 공항대로61길 10,157863.0,7562.0,,1,,126.86545521822799,37.5514403195679,강서구,서울특별시,Clouds,튼구름,4.3/4.0/5.0
193,25059727,엠케이커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061500,우장산동,1150010300.0,화곡동,1150010300211590000,1,대지,1159,,서울특별시 강서구 화곡동 1159,115003115001,서울특별시 강서구 강서로,266,,1150010300100780005019300,우장산아이파크이편한세상아파트,서울특별시 강서구 강서로 266,157796.0,7691.0,,1,,126.840968883601,37.5482561075674,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
194,26127229,라임스트리트커피일기,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059100,화곡6동,1150010300.0,화곡동,1150010300210960031,1,대지,1096,31.0,서울특별시 강서구 화곡동 1096-31,115004145186,서울특별시 강서구 공항대로44길,33,,1150010300110960031014674,,서울특별시 강서구 공항대로44길 33,157010.0,7649.0,,1,101,126.85033051582701,37.5547089318557,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
195,20612175,카페리빈스,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600.0,내발산동,1150010600206780011,1,대지,678,11.0,서울특별시 강서구 내발산동 678-11,115004145177,서울특별시 강서구 공항대로36길,129,,1150010600106780011009274,정원설렁탕,서울특별시 강서구 공항대로36길 129,157829.0,7632.0,,1,,126.835749671248,37.5527639842509,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
196,19979214,요거프레소,등촌호서점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150053500,등촌3동,1150010200.0,등촌동,1150010200206790002,1,대지,679,2.0,서울특별시 강서구 등촌동 679-2,115004145068,서울특별시 강서구 강서로56가길,63,,1150010200106790002025365,상원빌딩,서울특별시 강서구 강서로56가길 63,157030.0,7583.0,,1,,126.840297663038,37.5623596840974,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
197,23516358,킹스톤커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150060300,가양1동,1150010400.0,가양동,1150010400214580000,1,대지,1458,,서울특별시 강서구 가양동 1458,115003115001,서울특별시 강서구 강서로,506,,1150010400114580000010674,가양골프클럽,서울특별시 강서구 강서로 506,157200.0,7529.0,,1,,126.84208153836501,37.570693709267395,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
198,26461637,퍼즈카페커피농장,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150061100,발산1동,1150010600.0,내발산동,1150061100207230005,1,대지,723,5.0,서울특별시 강서구 내발산동 723-5,115003115001,서울특별시 강서구 강서로,253,,1150010600107230005009244,아디다스,서울특별시 강서구 강서로 253,157835.0,7639.0,,2,,126.836043657314,37.5484148947277,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
199,26458644,토프레소까치산점,까치산점,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150059300,화곡8동,1150010300.0,화곡동,1150010300203400005,1,대지,340,5.0,서울특별시 강서구 화곡동 340-5,115004145027,서울특별시 강서구 강서로18길,26,,1150010300103400005012365,,서울특별시 강서구 강서로18길 26,157010.0,7756.0,,1,,126.84715441055599,37.5338640623761,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
200,26099652,더플롯커피,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150052000,등촌1동,1150010200.0,등촌동,1150010200206560049,1,대지,656,49.0,서울특별시 강서구 등촌동 656-49,115004145188,서울특별시 강서구 공항대로45길,7,,1150010200106560049026801,,서울특별시 강서구 공항대로45길 7,157030.0,7572.0,,1,,126.854183064868,37.5558906961991,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
201,26329404,오가다,,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,I56220,비알콜 음료점업,11,서울특별시,11500,강서구,1150062000,공항동,1150010800.0,공항동,1150010800213700000,1,대지,1370,,서울특별시 강서구 공항동 1370,115004145490,서울특별시 강서구 하늘길,260,,1150010700104230000009205,대한항공,서울특별시 강서구 하늘길 260,157712.0,7505.0,,2,,126.81426973535,37.547738711609604,강서구,서울특별시,Clouds,튼구름,3.7/3.0/4.0
